session_id,scenario_name,allocation_type,fund_a,fund_b,actual_return_a,actual_return_b,new_trial_num
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,20,80,0.00839943934996006,-0.0458220619224571,11
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,65,35,0.00839943934996006,-0.0458220619224571,11
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,20,80,0.00839943934996006,-0.0458220619224571,11
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,50,50,0.00987922238194169,0.0606329329797353,12
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,25,75,0.00987922238194169,0.0606329329797353,12
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,30,70,0.00987922238194169,0.0606329329797353,12
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,30,70,0.0111090149670948,0.0255526449957745,13
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,50,50,0.0111090149670948,0.0255526449957745,13
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,40,60,0.0111090149670948,0.0255526449957745,13
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,30,70,0.0121588237520798,-0.0247683137228842,14
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,56,44,0.0121588237520798,-0.0247683137228842,14
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,25,75,0.0121588237520798,-0.0247683137228842,14
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,30,70,0.0117389035369086,0.0759057651012754,15
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,12,88,0.0117389035369086,0.0759057651012754,15
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,15,85,0.0117389035369086,0.0759057651012754,15
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,60,40,0.0129986561856257,0.0498563858789661,16
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,43,57,0.0129986561856257,0.0498563858789661,16
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,60,40,0.0129986561856257,0.0498563858789661,16
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,40,60,0.0127387066758136,0.0393231776474908,17
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,31,69,0.0127387066758136,0.0393231776474908,17
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,20,80,0.0127387066758136,0.0393231776474908,17
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,10,90,0.0117489036864865,-0.0057265756907807,18
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,37,63,0.0117489036864865,-0.0057265756907807,18
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,7,93,0.0117489036864865,-0.0057265756907807,18
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0.0103091471450259,0.0572285689770025,19
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,8,92,0.0103091471450259,0.0572285689770025,19
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0.0103091471450259,0.0572285689770025,19
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,30,70,0.00832942780407284,-0.10465831882282,20
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,46,54,0.00832942780407284,-0.10465831882282,20
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,30,70,0.00832942780407284,-0.10465831882282,20
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0.00208996465081335,0.0323903052533998,21
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,25,75,0.00208996465081335,0.0323903052533998,21
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0.00208996465081335,0.0323903052533998,21
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0.00228995765106132,0.108073990371069,22
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,30,70,0.00228995765106132,0.108073990371069,22
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0.00228995765106132,0.108073990371069,22
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,50,50,0.00212996325086294,0.0180439977001552,23
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,12,88,0.00212996325086294,0.0180439977001552,23
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,20,80,0.00212996325086294,0.0180439977001552,23
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,80,20,0.00232995615111891,0.00242078786336266,24
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,74,26,0.00232995615111891,0.00242078786336266,24
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,80,20,0.00232995615111891,0.00242078786336266,24
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,30,70,0.00314992125263155,-0.0230896320633709,25
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,90,10,0.00314992125263155,-0.0230896320633709,25
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,60,40,0.00314992125263155,-0.0230896320633709,25
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,30,70,0.00398987085567954,0.0850707926954173,26
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,13,87,0.00398987085567954,0.0850707926954173,26
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0.00398987085567954,0.0850707926954173,26
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,75,25,0.0057097390660291,-0.0299850916555028,27
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,15,85,0.0057097390660291,-0.0299850916555028,27
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,70,30,0.0057097390660291,-0.0299850916555028,27
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0.00650966297331586,0.0161814615091185,28
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,69,31,0.00650966297331586,0.0161814615091185,28
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0.00650966297331586,0.0161814615091185,28
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0.0081894656966501,0.0300600363932491,29
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,35,65,0.0081894656966501,0.0300600363932491,29
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0.0081894656966501,0.0300600363932491,29
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0.00902935011262539,0.0157293687828742,30
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,50,50,0.00902935011262539,0.0157293687828742,30
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,45,55,0.00902935011262539,0.0157293687828742,30
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,70,30,0.0106890908533649,0.0389002139522289,31
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,25,75,0.0106890908533649,0.0389002139522289,31
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,70,30,0.0106890908533649,0.0389002139522289,31
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,70,30,0.0119688607948536,-0.0192068895427684,32
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,66,34,0.0119688607948536,-0.0192068895427684,32
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,80,20,0.0119688607948536,-0.0192068895427684,32
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0.0121388275513573,0.0503950441757355,33
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,15,85,0.0121388275513573,0.0503950441757355,33
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0.0121388275513573,0.0503950441757355,33
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,50,50,0.0121588237520798,0.0598859332931126,34
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,42,58,0.0121588237520798,0.0598859332931126,34
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,48,52,0.0121588237520798,0.0598859332931126,34
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,80,20,0.0128186906790237,0.0136319649600738,35
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,40,60,0.0128186906790237,0.0136319649600738,35
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,99,1,0.0128186906790237,0.0136319649600738,35
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,30,70,0.0123487807117452,0.0564323163624371,36
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,16,84,0.0123487807117452,0.0564323163624371,36
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,30,70,0.0123487807117452,0.0564323163624371,36
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,80,20,0.0113589739238236,0.0154454424496462,37
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,44,56,0.0113589739238236,0.0154454424496462,37
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,80,20,0.0113589739238236,0.0154454424496462,37
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,70,30,0.00923931966708044,-0.0321180343210171,38
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,44,56,0.00923931966708044,-0.0321180343210171,38
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,70,30,0.00923931966708044,-0.0321180343210171,38
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0.00545975861448569,-0.0711372911025096,39
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,80,20,0.00545975861448569,-0.0711372911025096,39
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0.00545975861448569,-0.0711372911025096,39
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0.00503979841075639,-0.0340806942423079,40
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,11,89,0.00503979841075639,-0.0340806942423079,40
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0.00503979841075639,-0.0340806942423079,40
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0,0.00137348986590008,41
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,19,81,0,0.00137348986590008,41
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0,0.00137348986590008,41
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0,-0.0584946800388222,42
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,20,80,0,-0.0584946800388222,42
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0,-0.0584946800388222,42
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0,0.0534281666041303,43
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,49,51,0,0.0534281666041303,43
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0,0.0534281666041303,43
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,30,70,0.000219998900008775,-0.0462153728971032,44
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,56,44,0.000219998900008775,-0.0462153728971032,44
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,28,72,0.000219998900008775,-0.0462153728971032,44
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,30,70,0.000419997900016751,0.0828165971935674,45
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,34,66,0.000419997900016751,0.0828165971935674,45
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,30,70,0.000419997900016751,0.0828165971935674,45
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,30,70,0.000629996850025127,0.0390084321746018,46
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,42,58,0.000629996850025127,0.0390084321746018,46
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,23,77,0.000629996850025127,0.0390084321746018,46
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,25,75,0.000629996850025127,0.0127523156409134,47
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,11,89,0.000629996850025127,0.0127523156409134,47
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,10,90,0.000629996850025127,0.0127523156409134,47
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,25,75,0.00101999100011002,0.0804936702328454,48
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,14,86,0.00101999100011002,0.0804936702328454,48
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,5,95,0.00101999100011002,0.0804936702328454,48
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,10,90,0.00142998085036815,0.0206329948946524,49
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,22,78,0.00142998085036815,0.0206329948946524,49
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,8,92,0.00142998085036815,0.0206329948946524,49
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,80,20,0.00229995730107372,0.0142026486255534,50
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,2,98,0.00229995730107372,0.0142026486255534,50
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,25,75,0.00229995730107372,0.0142026486255534,50
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,20,80,0.00271994060175444,0.0687579197575165,51
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,10,90,0.00271994060175444,0.0687579197575165,51
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0.00271994060175444,0.0687579197575165,51
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,69,31,0.0033499082534306,0.0273342469205216,52
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,10,90,0.0033499082534306,0.0273342469205216,52
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,40,60,0.0033499082534306,0.0273342469205216,52
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,80,20,0.00377988450478922,0.00374571057156028,53
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,15,85,0.00377988450478922,0.00374571057156028,53
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,80,20,0.00377988450478922,0.00374571057156028,53
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,80,20,0.0044098435574975,0.0743413601184043,54
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,43,57,0.0044098435574975,0.0743413601184043,54
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,80,20,0.0044098435574975,0.0743413601184043,54
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,60,40,0.00503979841075639,-0.049943072725926,55
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,74,26,0.00503979841075639,-0.049943072725926,55
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,87,13,0.00503979841075639,-0.049943072725926,55
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,90,10,0.00644966887273353,0.0040772117502896,56
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,33,67,0.00644966887273353,0.0040772117502896,56
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,90,10,0.00644966887273353,0.0040772117502896,56
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,10,90,0.00587972491720134,0.00156612233565383,57
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,48,52,0.00587972491720134,0.00156612233565383,57
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,50,50,0.00587972491720134,0.00156612233565383,57
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,50,50,0.00524977846260328,0.0607975776065788,58
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,10,90,0.00524977846260328,0.0607975776065788,58
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0.00524977846260328,0.0607975776065788,58
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,15,85,0.00460982665892692,0.0707450730383784,59
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,13,87,0.00460982665892692,0.0707450730383784,59
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0.00460982665892692,0.0707450730383784,59
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,30,70,0.0039898729554229,-0.0448008608917542,60
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,74,26,0.0039898729554229,-0.0448008608917542,60
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,60,40,0.0039898729554229,-0.0448008608917542,60
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,60,40,0.000629996850025127,-0.0744013566348211,61
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,57,43,0.000629996850025127,-0.0744013566348211,61
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,80,20,0.000629996850025127,-0.0744013566348211,61
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,20,80,0.000629996850025127,0.0719508859806005,62
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,77,23,0.000629996850025127,0.0719508859806005,62
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,40,60,0.000629996850025127,0.0719508859806005,62
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0.00042999785001715,0.0833589671870382,63
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,78,22,0.00042999785001715,0.0833589671870382,63
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,20,80,0.00042999785001715,0.0833589671870382,63
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,70,30,0.000189999050007578,0.05675016521368,64
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,47,53,0.000189999050007578,0.05675016521368,64
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,70,30,0.000189999050007578,0.05675016521368,64
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,60,40,0,-0.0537274422626048,65
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,66,34,0,-0.0537274422626048,65
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,60,40,0,-0.0537274422626048,65
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,90,10,0,-0.00596564389553056,66
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,86,14,0,-0.00596564389553056,66
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,100,0,0,-0.00596564389553056,66
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,40,60,0,0.0549485075964036,67
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,53,47,0,0.0549485075964036,67
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,26,74,0,0.0549485075964036,67
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,20,80,0,0.0687532829449801,68
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,33,67,0,0.0687532829449801,68
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,15,85,0,0.0687532829449801,68
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,40,60,0,-0.0090609174169394,69
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,52,48,0,-0.0090609174169394,69
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,60,40,0,-0.0090609174169394,69
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,70,30,0,0.0235281383141838,70
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,25,75,0,0.0235281383141838,70
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,70,30,0,0.0235281383141838,70
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,20,80,0.000199999000007977,0.0690854490756955,71
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,16,84,0.000199999000007977,0.0690854490756955,71
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0.000199999000007977,0.0690854490756955,71
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,40,60,0,0.0642914264773675,72
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,39,61,0,0.0642914264773675,72
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,30,70,0,0.0642914264773675,72
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,60,40,0,0.0538503718768964,73
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,35,65,0,0.0538503718768964,73
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,40,60,0,0.0538503718768964,73
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,60,40,0,0.0498809172113668,74
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,31,69,0,0.0498809172113668,74
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,40,60,0,0.0498809172113668,74
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,20,80,0,-0.00837493548361726,75
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,37,63,0,-0.00837493548361726,75
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,10,90,0,-0.00837493548361726,75
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,80,20,0,0.0538112404714371,76
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,11,89,0,0.0538112404714371,76
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,70,30,0,0.0538112404714371,76
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0,0.0447008767777635,77
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,2,98,0,0.0447008767777635,77
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0,0.0447008767777635,77
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0,0.0263917481599314,78
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,8,92,0,0.0263917481599314,78
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0,0.0263917481599314,78
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0,0.0157196887728645,79
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,28,72,0,0.0157196887728645,79
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0,0.0157196887728645,79
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,40,60,0,0.055240962192889,80
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,9,91,0,0.055240962192889,80
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,0,100,0,0.055240962192889,80
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,20,80,0.0111390145163329,0.0649609030071842,81
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,47,53,0.0111390145163329,0.0649609030071842,81
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,30,70,0.0111390145163329,0.0649609030071842,81
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0.0113389795224598,-0.0790577006212901,82
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,63,37,0.0113389795224598,-0.0790577006212901,82
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,30,70,0.0113389795224598,-0.0790577006212901,82
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,100,0,0.0115489364811978,0.132517096335975,83
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,11,89,0.0115489364811978,0.132517096335975,83
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,70,30,0.0115489364811978,0.132517096335975,83
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,0,100,0.0131986151940319,0.0197683175491861,84
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,52,48,0.0131986151940319,0.0197683175491861,84
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,35,65,0.0131986151940319,0.0197683175491861,84
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,20,80,0.0135785147195086,-0.0297883951902413,85
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,76,24,0.0135785147195086,-0.0297883951902413,85
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,final,50,50,0.0135785147195086,-0.0297883951902413,85
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,initial,80,20,0.0148582426779163,-0.0125125574350385,86
2967e321-a244-4929-a148-d7e0d20ef7aa,short-term_unbalanced,ai,18,82,0.0148582426779163,-0.0125125574350385,86
